"","names","allpos","pval"
"1895","IDP471",4172.11,0.0276542059449154
"1896","IDP3836",4174.45,0.0274033843400356
"1897","umc104b",4175.18,0.0703555182418676
"1898","IDP1955",4176.88,0.0417686106505406
"1899","nfd109",4178.01,0.0919847047665512
"1900","gpm858c",4178.13,0.079697266009205
"1901","AW065811",4179.38,0.426456000811875
"1902","phi10017",4184.48,0.473895040634665
"1903","gpm855",4187.17,0.155279113014576
"1904","umc2307",4187.68,0.110868297333324
"1905","gpm118a",4188.79,0.188081783526062
"1906","umc1153",4191.78,0.257101477477824
"1907","gpm596",4192.46,0.388310601346289
"1908","IDP217",4198.1,0.0269571370987221
"1909","umc49f",4205,0.0249832672503523
"1910","isu139",4222.3,0.0260721510791659
"1911","umc1143",4222.5,0.0125158418554155
"1912","gpm539a",4224.2,0.108706584747287
"1913","bnlg161b",4228.2,0.313433500806284
"1914","umc2310",4232.6,0.273182940561121
"1915","umc2309",4232.8,0.290004537244229
"1916","IDP447",4237.44,0.469396327457536
"1917","gpm317",4240.86,0.0980416788545163
"1918","gpm383a",4240.87,0.159858943954317
"1919","IDP3778",4241.73,0.403417690064097
"1920","gpm885",4241.77,0.0938259758766131
"1921","agrp144",4254.01,0.703081740940674
"1922","gpm308b",4262.8,0.45158062218018
"1923","gpm304a",4263.71,0.721930044474437
"1924","IDP360",4268.11,0.901529734880585
"1925","AY110100",4268.61,0.813847365966007
"1926","gpm166",4271.41,0.950705381816278
"1927","IDP1664",4271.42,0.912836849308709
"1928","hon104b",4271.55,0.731336248187415
"1929","gpm170",4271.68,0.93784675232875
"1930","gpm103",4272.2,0.959545014275173
"1931","isu85a",4272.72,0.0744047802836854
"1932","gpm841",4272.97,0.246231962486965
"1933","gpm537",4273.75,0.465060240352247
"1934","umc1606",4274.22,0.320024938397069
"1935","gpm399a",4275.3,0.650420153257615
"1936","cdo1173c",4276.12,0.491132459957049
"1937","umc2311",4276.52,0.661637368805182
"1938","IDP1988",4276.53,0.405574672289175
"1939","mmp163",4276.83,0.618735826611848
"1940","bnlg1371",4277.73,0.270057337684079
"1941","bnl6.29a",4278.33,0.267113309112321
"1942","gpm216b",4278.9,0.634836695819696
"1943","gpm318",4279.22,0.547928965268103
"1944","umc2312",4280.83,0.302675394238046
"1945","gpm453",4280.86,0.302791773308048
"1946","bnlg1867",4283.33,0.122598867399516
"1947","mmp13",4284.63,0.823559841896642
"1948","umc1229",4285.73,0.0894690952634238
"1949","gpm116b",4288.52,0.0871874151790198
"1950","gpm491",4290.31,0.0416846114722669
"1951","php20528",4290.53,0.250670570198877
"1952","cdo545",4291.93,0.576959701469688
"1953","gpm320a",4292.76,0.764551819268767
"1954","mez1",4293.09,0.718223465949685
"1955","IDP184",4298.36,0.426147238793361
"1956","IDP1627",4299,0.671439077801161
"1957","IDP105",4299.01,1
"1958","IDP2582a",4299.48,0.28602627272669
"1959","uck1",4301.04,0.74455635855127
"1960","IDP301",4302.16,0.812492950786785
"1961","umc2074",4303.04,0.848729909940971
"1962","AY107121",4303.44,0.990439535721044
"1963","umc1133",4303.64,0.796301867108737
"1964","umc2315",4303.84,0.980840671273629
"1965","umc2314",4304.34,0.90802933422479
"1966","IDP778",4306.94,0.615336647066832
"1967","mmp76",4308.84,0.37684087173641
"1968","ufg69",4309.84,0.169884682659531
"1969","IDP139",4310.27,0.895143742800346
"1970","bnlg1188",4310.51,0.750008686562907
"1971","mmp20",4310.94,0.181831823092101
"1972","gpm703",4312.36,0.613982959042791
"1973","mmp10",4315.44,0.569518569608291
"1974","IDP224",4321.2,0.868582976125046
"1975","mmp4",4321.24,0.684562277399186
"1976","gpm93a",4323.01,0.872442827326105
"1977","mmp108b",4323.34,0.707012374347455
"1978","gpm414b",4323.41,0.620224540942696
"1979","IDP2572b",4324.43,0.839849850531991
"1980","y1",4325.54,0.601329303828
"1981","rz444e",4328.74,0.244286233346209
"1982","agrr189",4329.54,0.344648652151945
"1983","umc1006",4330.04,0.879728930530991
"1984","IDP3839",4330.09,0.915550178902944
"1985","mir1",4332.14,0.876906165657175
"1986","rz242a",4332.84,0.980182192184385
"1987","IDP350",4339.29,0.541625653835734
"1988","sdg102c",4344.28,0.344911129346532
"1989","mmp117",4344.54,0.319455069713087
"1990","mmp51",4348.24,0.31804597402875
"1991","IDP1430",4349.86,0.971878456138743
"1992","gpm99a",4349.98,0.612760512999097
"1993","gpm585",4349.99,0.547950570301864
"1994","gpm468a",4350,0.740148293975145
"1995","gpm347",4350.52,0.604884519945084
"1996","IDP2424",4350.76,0.779320798473084
"1997","psr129b",4352.96,0.0204712577577993
"1998","bnlg2191",4353.76,0.0152997823133976
"1999","gpm246a",4356.16,0.0576008537136862
"2000","gpm604a",4356.19,0.158437981638555
"2001","IDP1654",4357.35,0.220754645347467
"2002","mmp65",4357.66,0.0200184933244834
"2003","IDP501",4358.19,0.109402076230145
"2004","IDP2453",4358.62,0.047704174789047
"2005","sbp3",4358.76,0.00806056230207175
"2006","IDP587",4359.42,0.669151954518328
"2007","IDP2428",4360.11,0.651272512253916
"2008","gpm809a",4362.33,0.37377474814689
"2009","gpm661b",4362.89,0.426954095808269
"2010","IDP133",4365.67,0.512602341119658
"2011","IDP392",4367.47,0.734983030539869
"2012","IDP1474",4369.19,0.779443181401166
"2013","umc1887",4371.86,0.650510694534527
"2014","gpm138a",4372.15,0.649474161600337
"2015","AY104775",4372.66,0.587829237957927
"2016","gpm137b",4372.67,0.216229335221245
"2017","AY111964",4376.27,0.191373379828988
"2018","gpm486a",4376.84,0.205287640181915
"2019","umc65a",4386.97,0.990617428085536
"2020","gpm363c",4387.78,0.763041370589772
"2021","umc1796",4394.57,0.382969432721852
"2022","umc1918",4394.97,0.476501192836039
"2023","IDP2138",4395.38,0.326162428118597
"2024","rz476d",4396.37,0.296385766696124
"2025","IDP613",4397.03,0.180389504355586
"2026","gpm390a",4397.34,0.149847168550569
"2027","gpm824",4397.42,0.581338206001452
"2028","AY108825",4397.6,0.782068126949549
"2029","npi223a",4401.37,0.0727114647847571
"2030","umc1105",4404.07,0.129529576059716
"2031","umc1979",4405.37,0.215151340087909
"2032","umc1857",4408.27,0.187539015519294
"2033","gpm275b",4410.05,0.312303031003795
"2034","gpm539b",4410.17,0.201673952836562
"2035","gpm581a",4410.48,0.148401484085182
"2036","IDP62",4411.24,0.0583094752416562
"2037","IDP344",4412.26,0.00848317837505252
"2038","gpm716h",4415.78,0.415839484153244
"2039","gta107b",4416.17,0.588346290350574
"2040","gta105",4417.82,0.612724837666919
"2041","gpm674c",4421.09,0.558941028727216
"2042","gpm426c",4421.1,0.442900546735268
"2043","gpm555",4431.61,0.750050522941142
"2044","umc2006",4433.98,0.583771974240954
"2045","IDP3793",4435.03,0.543974004762046
"2046","gpm74",4440.34,0.0275542803670135
"2047","umc2317",4440.88,0.449735381857875
"2048","IDP564",4441.08,0.946601810761059
"2049","gpm436",4443.49,0.69217357643984
"2050","isu61f",4443.78,0.919357456593954
"2051","IDP202",4444.68,0.657401967981352
"2052","umc21",4445.88,0.17517429038124
"2053","AY107053",4447.39,0.109029506602957
"2054","IDP1699",4448.38,0.707599737254311
"2055","umc2318",4449.78,0.149220483767581
"2056","gpm666c",4450.34,0.831476077776279
"2057","ufg11",4453.18,0.295530829085047
"2058","AY105479",4453.83,0.687688126515105
"2059","gpm498b",4453.97,0.436970203619997
"2060","chr117d",4455.23,0.0742105220498754
"2061","bnlg1154",4458.08,0.025896340481236
"2062","umc1250",4459.58,0.226607120491876
"2063","csu481",4466.18,0.529473674600803
"2064","umc1826",4472.78,0.433708249702062
"2065","gpm233",4474.5,0.0205657306319629
"2066","gpm269d",4474.51,0.0114627840314595
"2067","gpm242",4474.73,0.0336139895272802
"2068","zag1",4474.89,0.266173565469061
"2069","gpm750b",4475.52,0.894599061017516
"2070","gpm858a",4476.16,0.78751876679658
"2071","umc1352a",4476.59,0.859153271609496
"2072","gpm844",4477.67,0.970662054424673
"2073","AI665560",4478.29,0.907606844813791
"2074","IDP833",4481.07,0.66795707750064
"2075","umc1413",4482.19,0.510616948855667
"2076","bnlg2249",4483.09,0.100830710285464
"2077","umc1114",4486.79,0.592821103907952
"2078","umc1314",4489.39,0.769955715843269
"2079","IDP129",4492.23,0.356247531333564
"2080","IDP635",4492.24,0.238886204066466
"2081","AY110542",4495.7,0.0582184705915717
"2082","gpm926k",4496.17,0.0638100642291356
"2083","gpm882",4497.01,0.0568767093540313
"2084","gpm250b",4497.02,0.0577570602383528
"2085","umc2141",4500.51,0.0403155313473107
"2086","gpm712a",4500.67,0.0128152835103268
"2087","AY110435",4501.41,0.0535250520455379
"2088","umc1379",4502.21,0.0352062711645229
"2089","npi560",4504.31,0.00891369474039561
"2090","umc1388",4507.11,0.00273238536137921
"2091","gpm390b",4507.97,0.00733293597011042
"2092","IDP3886",4511.13,0.0028416739778343
"2093","npi616a",4513.41,0.00106863162345516
"2094","AY110260",4515.81,0.00255621937205319
"2095","gpm109a",4516.09,0.0834499158473163
"2096","npi252",4517.11,0.0382386164863666
"2097","gpm599a",4517.96,0.101477093707657
"2098","jpsb107b",4519.11,0.0276008440740438
"2099","AY109873",4519.91,0.0128391440854112
"2100","IDP608",4521.94,0.310154582335453
"2101","gpm709b",4523.75,0.141013911170773
"2102","umc2321",4524.11,0.0390694097280544
"2103","bnlg1702",4525.81,0.0852930857386065
"2104","AY110873",4527.01,0.0111766157705767
"2105","umc2320",4528.01,0.0242836596882832
"2106","gpm410",4528.61,0.0189391994069801
"2107","pmg1",4531.01,0.0238220317127553
"2108","gpm579",4531.49,0.0192829542901127
"2109","mbd101b",4532.15,0.0303502526352715
"2110","IDP2375",4536.1,0.00641840510852321
"2111","IDP3897",4537.18,0.000265962102304895
"2112","AY107881",4537.79,0.00342762971830535
"2113","npi608",4547.81,0.0965605005603365
"2114","AW036917",4553,0.531466501361444
"2115","gpm706e",4553.95,0.0345632678531472
"2116","gpm193a",4554.82,0.00321906044112397
"2117","gpm426b",4555.69,0.0290103388362093
"2118","gpm652b",4556.47,0.00654323013206082
"2119","gpm191",4558.25,0.00343106071596666
"2120","IDP874",4561.86,0.0158771491822798
"2121","gpm896a",4565.25,0.169133187355684
"2122","uaz400",4567.11,0.227440886319045
"2123","uaz121a",4567.51,0.32751817574939
"2124","mmp145",4572.51,0.0295592504739643
"2125","gpm490a",4575.63,0.0650178332185433
"2126","bnlg1732",4578.91,0.0206943023408396
"2127","gpm765a",4579.13,0.16383635884474
"2128","rz444d",4580.91,0.165121017241455
"2129","IDP1427",4582.81,0.161040662507432
"2130","gpm631",4589.18,0.010079093736159
"2131","umc38a",4590.91,0.0110560574000149
"2132","umc1912",4593.81,0.0759078088363806
"2133","gpm795",4594.21,0.0142753276364818
"2134","gpm186b",4597.08,0.0289837141714879
"2135","IDP3915",4598.54,0.0107151673443581
"2136","umc1463",4599.01,0.0130165838910393
"2137","IDP683",4599.92,0.169172757214377
"2138","gtb101",4601.95,2.5767217470829e-08
"2139","gpm424c",4602.11,1.71142754523679e-06
"2140","gpm908a",4603.07,2.42981097087203e-06
"2141","umc2162",4603.61,2.56245519913989e-07
"2142","gpm34j",4603.88,1.91759423895377e-08
"2143","gpm796b",4604.36,9.13484040174772e-05
"2144","gpm908b",4604.52,1.59431046953262e-05
"2145","IDP148",4605.94,3.49710076608112e-05
"2146","mmp1",4606.81,4.44823129113203e-05
"2147","umc2322",4609.51,0.00777890400242476
"2148","AY104923",4615.41,0.00303303963545432
"2149","gpm186a",4617.61,0.211255622474015
"2150","lim379",4625.51,0.183701758399612
"2151","gpm494",4627.52,0.313677115099913
"2152","gpm922i",4627.53,0.0133896861046314
"2153","gpm785",4627.63,0.00857096326704498
"2154","gpm922b",4627.67,0.00798910358068561
"2155","gte101",4627.74,0.00445295172215943
"2156","lim151",4628.12,0.0162826338686957
"2157","gpm186c",4628.59,0.380181971609991
"2158","AY105728",4631.52,0.978058903625026
"2159","AY105785",4632.32,0.95751741578348
"2160","IDP481",4633.52,0.741995122436446
"2161","IDP2001",4638.26,0.209823030855283
"2162","gpm299b",4639.47,0.0294205150785898
"2163","gpm776c",4639.48,0.0291731068157484
"2164","gpm197a",4640.23,0.0259826832284582
"2165","IDP3956",4641.06,0.024294112459359
"2166","asg6a",4646.93,0.000270628989414101
"2167","IDP1406",4647.58,0.012897815787936
"2168","IDP1476",4650.07,0.0192452217777865
"2169","hdt103",4651.34,0.126694465103817
"2170","nfa102a",4652.67,0.0187243946857398
"2171","mmp50",4653.63,0.0234221005697106
"2172","gpm10b",4656,0.0238988390732358
"2173","mlg3",4657.83,0.126563235184995
"2174","umc1490",4671.63,0.00147139110758276
"2175","gpm445a",4672.59,0.017358034771868
"2176","AY110400",4677.43,0.0365068543383046
"2177","npi419a",4686.13,0.00258430024373435
"2178","umc2323",4688.63,0.000121185806477797
"2179","gpm728a",4692.88,1.08422942346476e-06
"2180","mmp113",4696.93,0.000286323841692804
"2181","AY109797",4703.83,1.20517818613664e-07
"2182","AY104289",4706.33,1.08928672326591e-06
"2183","gpm572a",4708.03,8.42094313813213e-06
"2184","gpm239b",4709.93,4.04726664742228e-05
"2185","gpm289b",4712.87,1.76305651744535e-07
"2186","gpm378",4715.19,3.80589362247719e-08
"2187","bnlg1740",4715.73,1.07572188379201e-07
"2188","umc62",4718.93,1.7341601821208e-08
"2189","IDP3790",4725.05,6.43250616771951e-07
"2190","gpm881",4726.95,7.72810662352796e-07
"2191","AY109996",4727.03,6.94892501318378e-08
"2192","npi561",4731.93,1.08898166585325e-05
"2193","gpm814",4734.31,2.47627334823974e-05
"2194","gpm407",4736.74,0.00022685450653448
"2195","php20599",4737.93,2.05092789595795e-06
"2196","mmp105",4739.73,2.59897538422704e-05
"2197","gpm838b",4741.53,0.000296259640447438
"2198","agp2",4741.54,0.000689575412781918
"2199","gpm283a",4743.07,2.08653270694636e-06
"2200","gpm44a",4744.95,8.2470797999612e-06
"2201","chr118",4746.88,5.09010851978964e-06
"2202","gpm717c",4747.84,5.91055424525866e-06
"2203","IDP3823",4749.61,0.0799495573090998
"2204","umc2324",4749.64,0.0300382230032081
"2205","cdo345c",4750.94,0.0772611850312851
"2206","IDP2005",4755,1.20679307976657e-05
"2207","umc2177",4757,6.6622317151932e-07
"2208","csu582",4757.7,7.09142644605976e-08
"2209","gpm876",4761.85,2.67060871195213e-08
"2210","IDP1417",4763.42,1.39454575664999e-08
"2211","cka4",4768.8,0.00347836491565556
"2212","IDP1402",4768.94,0.0731980621791294
"2213","gpm926d",4771.15,0.225483837498495
"2214","IDP1688",4773.44,0.146893927092576
"2215","gpm837",4778.87,0.0634923736370785
"2216","umc1642",4782.2,0.00500694848124494
"2217","umc1378",4782.4,0.0157127101185486
"2218","gpm12",4783.33,0.185418493671576
"2219","IDP106",4786.3,0.418927956896369
"2220","IDP1462",4793.33,0.82776748033324
"2221","IDP3896",4797.06,0.821094258730742
"2222","umc1672",4798.8,0.027540564768244
"2223","umc1695",4800.6,0.541324041287976
"2224","umc1426",4802.8,0.0698455645064945
"2225","gpm339d",4806.41,0.040986940822079
"2226","bnlg2132",4808.3,0.00594222658262944
"2227","IDP1692",4823.42,0.739895549485366
"2228","AY104465",4824.1,0.678428144109856
"2229","IDP497",4826.72,0.784528431207442
"2230","AW308691",4841.3,0.2698292221772
"2231","gpm47",4843.98,0.497214391314883
"2232","gpm124a",4843.99,0.501811979866213
"2233","gpm442b",4846,0.196486781044857
"2234","umc1159",4847.01,0.480327056059811
"2235","isu84c",4848.31,0.936753671798703
"2236","IDP4082",4848.73,0.97737016945335
"2237","gpm25b",4851.78,0.189459571813801
"2238","gpm57",4862.5,0.279885911296471
"2239","IDP520",4862.51,0.403760976213035
"2240","mmp18",4868.42,0.50890535871023
"2241","gpm913a",4869.63,0.428874288426888
"2242","mmp81",4873.52,0.844085481098667
"2243","IDP1624",4874.91,0.369679251002846
"2244","o2",4877.42,0.00256528125440236
"2245","umc1270",4878.52,0.470019573666751
"2246","gpm281b",4878.64,0.961735333328148
"2247","gpm680",4879.94,0.932657571645391
"2248","gpm408f",4879.95,0.831208212233737
"2249","dmt101",4880.09,0.956668773258943
"2250","his1a",4880.23,0.926443966546826
"2251","umc1632",4881.33,0.939190628795167
"2252","gpm670f",4882.17,0.49886488600161
"2253","umc2325",4882.63,0.822919878266885
"2254","gpm365b",4897.86,0.100545347790267
"2255","gta101a",4903.53,0.00253242746305538
"2256","gpm34f",4903.68,0.0082950808882325
"2257","gpm804",4906.53,0.0209158228988062
"2258","umc1401",4908.03,0.661089125195672
"2259","umc1986",4908.33,0.701111398757906
"2260","umc2326",4909.83,0.225987440723577
"2261","mmp75",4910.23,0.0785819706514164
"2262","gpm273b",4910.24,0.154074242085551
"2263","mmc0162",4910.53,0.273380135001005
"2264","kpp1",4910.83,0.0762337858646239
"2265","umc1978",4911.93,0.0886737769362584
"2266","umc2327",4913.03,0.00583019807871232
"2267","sdg101",4913.95,0.0338694716558208
"2268","AY105589",4917.43,0.0256934631797068
"2269","gpm836",4920.18,0.0337938349699858
"2270","gpm831",4920.48,0.00863154014072842
"2271","npi600",4922.43,0.0119729308008091
"2272","umc1927",4923.53,0.0092684553961917
"2273","IDP353",4925.51,0.00835549387139767
"2274","gpm620c",4925.53,0.000271942748733656
"2275","crt2",4925.83,0.000418813245603333
"2276","gpm187b",4926.22,0.00257848400678162
"2277","gpm754b",4927.28,0.00130384967550823
"2278","gpm359e",4928.9,0.000441509841337728
"2279","gpm154",4929.07,0.00280442810237691
"2280","gpm231",4929.13,0.000559592108003049
"2281","gpm106b",4929.37,0.0116987531204775
"2282","AY110576",4931.83,0.032595720902414
"2283","IDP767",4933.02,0.044409944441768
"2284","AY110473",4933.03,0.0488734355087681
"2285","cyp6",4934.93,0.0296625498924022
"2286","gpm864a",4935.36,0.0414131370624793
"2287","bnlg1094",4935.53,0.0682610573811373
"2288","mmp187",4936.33,0.0238993511025727
"2289","psr371b",4937.63,0.0656087392104953
"2290","AY109061",4937.92,0.0741852129691434
"2291","AY106170",4937.93,0.0699969920865338
"2292","ufg121",4938.14,0.0600960444037693
"2293","umc1879",4938.44,0.0309260406263736
"2294","uaz187",4938.74,0.0475625709604444
"2295","mmp26",4939.44,0.0401897809246672
"2296","bnlg1247",4941.34,0.00431295188802427
"2297","bnlg2233",4941.54,0.00340534549034233
"2298","epl101",4942.28,0.00244070097822258
"2299","vef101a",4942.68,0.00193330172796635
"2300","bnlg1380",4943.14,0.00764218167697583
"2301","bnlg1792",4945.44,0.00693696887384165
"2302","bnlg2203",4945.64,0.0103380879821832
"2303","AY109809",4947.54,0.0157541593287676
"2304","hag102",4947.76,0.00261761920017556
"2305","lim333",4950.64,0.000195242416197061
"2306","umc1932",4959.84,4.45199148657593e-08
"2307","gpm117d",4968.38,9.17878340906952e-05
"2308","gpm143a",4968.57,0.000947870382234539
"2309","IDP311",4968.61,0.000665047282912834
"2310","gpm505",4974.48,2.32777222031189e-06
"2311","AY109968",4983.74,0.314466061866059
"2312","gpm445b",4991.92,0.0206684965235182
"2313","umc1983",4999.34,0.0113747753399434
"2314","umc2142",5001.34,0.00363554745137928
"2315","umc1138",5002.74,0.000455079263272928
"2316","IDP872",5005.01,0.00134778978840144
"2317","umc1787",5007.44,0.114951651912702
"2318","umc2092",5007.94,0.0303605818899205
"2319","IDP172",5007.98,0.0752136383366742
"2320","IDP2411",5009.34,0.683815697510981
"2321","gpm781",5010.81,0.745430054151956
"2322","IDP754",5011.4,0.939926178881169
"2323","gpm860",5011.75,0.937877003682175
"2324","umc258",5014.04,0.876809499671931
"2325","isu86",5017.54,0.12013321165978
"2326","IDP3954",5018.4,0.81033826868623
"2327","IDP3933",5019.33,0.724506080304501
"2328","mmp21",5020.34,0.12454918458559
"2329","IDP1424",5026.23,0.184454654609875
"2330","ufg54",5035.54,0.947715414000482
"2331","ufg65",5035.74,0.713155322346913
"2332","gpm793",5039.55,0.0111444644726453
"2333","cdo412b",5040.44,0.0554408473460308
"2334","bnlg1808",5041.34,0.022345395635348
"2335","umc116a",5043.94,0.0215379913300642
"2336","mmp127",5045.24,0.0138492753604895
"2337","gpm30b",5046.76,0.000973772525148409
"2338","IDP1977",5046.77,0.0108713219807768
"2339","gpm100a",5046.78,0.0545448191503186
"2340","gpm788a",5051.57,0.000947212776319928
"2341","gpm647",5052.45,0.00348586516207949
"2342","umc1713",5053.46,0.000129129656293525
"2343","IDP574",5057.59,0.0110120060726914
"2344","gpm662b",5057.74,0.101639891573334
"2345","gpm296c",5057.95,0.192706842038896
"2346","bcd926a",5062.46,0.707167846306966
"2347","bnl15.21",5064.96,0.314559417765141
"2348","bnl5.46c",5065.66,0.232503213343178
"2349","mmp177c",5069.76,0.348665698655829
"2350","umc1450",5070.96,0.503604793832794
"2351","IDP75",5073.06,0.639290510886252
"2352","umc1987a",5073.07,0.816187855786462
"2353","IDP96",5074.07,0.414741982022006
"2354","mmp46",5074.67,0.487873482390787
"2355","bnlg1070",5077.77,0.9502582840533
"2356","bnlg434",5078.37,0.375054025791019
"2357","gpm248",5078.69,0.191503170679423
"2358","mbd108",5080.09,0.373495846287587
"2359","gpm566d",5082.24,0.932646526900024
"2360","IDP1500",5085.73,0.406184025236271
"2361","gpm307a",5087.15,0.561801031429487
"2362","brd103",5091.75,0.286528582876997
"2363","gpm260b",5095.01,0.700442242204292
"2364","IDP3960",5097.04,0.39214484606566
"2365","IDP358",5099.92,0.278136214997078
"2366","mmp152",5100.47,0.262442844045926
"2367","AY110374",5102.27,0.865783855964946
"2368","sdg116a",5106.96,0.282908873835634
"2369","gpm408c",5107.05,0.222261836750821
"2370","IDP1704",5107.1,0.25330954849724
"2371","IDP836",5107.11,0.421762220844749
"2372","gpm694a",5107.47,0.297341560321273
"2373","gpm581b",5107.98,0.0490560613271332
"2374","gpm878a",5108.11,0.0665534330008071
"2375","IDP470",5109.02,0.11221515888399
"2376","npi389",5109.98,0.416323573601672
"2377","AY107911",5110.07,0.500250507118951
"2378","umc56",5116.98,0.124474721485174
"2379","umc110a",5119.88,0.124123480565726
"2380","gpm616",5120.02,0.347747354286394
"2381","gpm915",5120.29,0.553965329730278
"2382","nfd101a",5120.57,0.504280414012643
"2383","gpm690",5120.58,0.187498630903949
"2384","bnlg155",5131.99,0.304086745426662
"2385","AY109644",5136.59,0.282227964115144
"2386","psr371a",5136.89,0.297083479228738
"2387","ndk1",5137.69,0.288095277252033
"2388","bnlg2271",5138.89,0.185076517899661
"2389","gpm384",5138.91,0.301442381989876
"2390","gpm624",5139.34,0.111746456354189
"2391","umc2329",5139.49,0.0580923869912198
"2392","umc1324",5142.59,0.110865246932707
"2393","IDP2483",5144.19,0.0807257966015896
"2394","IDP3829",5144.83,0.0375182350258808
"2395","IDP865",5144.93,0.0403644965401744
"2396","IDP2355",5144.96,0.0242548806782815
"2397","IDP3815",5145.38,0.0268352754754311
"2398","umc1888",5145.59,0.301008000854467
"2399","bnlg1805",5147.19,0.507224545793084
"2400","gpm392",5148.19,0.128475775354322
"2401","tif1",5154.39,0.60610863165287
"2402","psr135a",5158.49,0.281508389383913
"2403","umc1301",5160.59,0.339380029122239
"2404","umc254",5163.19,0.00604708309031565
"2405","umc2330",5163.49,0.00620634852280111
"2406","umc1710",5165.59,0.000174185016281525
"2407","umc1251",5167.19,5.92485731731873e-06
"2408","gpm450b",5167.36,0.000207240669261255
"2409","IDP4034",5168.79,0.00169391654653817
"2410","asg32",5171.59,0.248919153190018
"2411","IDP828",5176.7,0.334995939215259
"2412","IDP1642",5180.41,0.631345957535342
"2413","ufg17",5182.59,0.334690665686693
"2414","AY110023",5184.29,0.487475174777931
"2415","bnlg1666",5185.59,0.229229034909704
"2416","IDP3822",5186.87,0.176917057429251
"2417","npi240a",5187.39,0.955891583668386
"2418","gpm912c",5188.24,0.850918590520799
"2419","npi263",5188.29,0.428387092278366
"2420","npi352",5194.99,0.396187784603586
"2421","gpm576b",5195.79,0.0114373268123285
"2422","chr111",5196.44,0.797758436559865
"2423","bnl8.29c",5197.39,0.27034644978242
"2424","umc1029",5199.79,0.703544582953159
"2425","IDP1981",5202.52,0.601122845806178
"2426","bcd349",5219.59,0.656388239797586
"2427","umc1708",5226.49,0.1065076181841
"2428","umc2332",5227.69,0.408556994464309
"2429","AY110439",5228.09,0.431054833321829
"2430","ufg79",5228.49,0.798639538001998
"2431","IDP1960",5230.6,0.69445540905582
"2432","csu8a",5231.09,0.925985317614037
"2433","gpm257p",5245.51,0.000879701533295751
"2434","AY108844",5245.77,0.000235772888086627
"2435","umc1295a",5249.89,0.0021709953451714
"2436","gpm683a",5250.27,0.034083756964106
"2437","ufg57",5252.69,0.0783882249212163
"2438","gpm683b",5253.52,0.0217366208317659
"2439","gpm270b",5255.23,0.0069717229147277
"2440","gpm151a",5262.96,0.018307713606647
"2441","gpm760a",5264.31,0.00217614421730472
"2442","IDP2594",5267.91,0.00272371011228523
"2443","AW267377",5272.59,0.119800396922264
"2444","umc1412",5273.99,0.427661268767463
"2445","gpm2",5275.63,0.184631143140225
"2446","gpm756b",5276.6,0.197127395305873
"2447","umc245",5287.09,0.634118345766465
"2448","npi380",5288.79,0.240288309236419
"2449","npi433",5291.79,0.345397041711712
"2450","AY106318",5294.89,0.0234922669441654
"2451","chc101a",5294.9,0.0356553907540842
"2452","mmp67",5295.89,0.180613623253874
"2453","mmp25",5298.49,0.312749843781842
"2454","phi069",5300.29,0.0976709060198611
"2455","mmp17",5302.79,0.11297523827382
"2456","gpm895",5304.23,0.996449750949889
"2457","IDP3835",5307.37,0.621798063883099
"2458","cdo938d",5341.69,0.701257467124479
"2459","umc2333",5348.49,0.390723653787389
"2460","umc1406",5353.99,0.0461869040840616
"2461","umc1407",5355.29,0.0835578209906778
"2462","umc2334",5355.49,0.0491543805188409
"2463","ufg39",5357.99,0.00103530385399297
"2464","gpm424a",5358.33,8.22149771062541e-06
"2465","gpm517",5359.26,1.942484785733e-05
"2466","umc1760",5362.69,2.27597496832432e-05
"2467","umc168",5363.29,0.000251090265999121
"2468","phi116",5366.59,0.00304876037016411
"2469","php20020",5366.99,0.00178836366977486
"2470","gpm409b",5369.18,5.79240092979383e-06
"2471","nfc104a",5370.73,0.00203351955679498
"2472","AY109703",5373.49,0.00223597554107213
"2473","IDP1466",5377.86,0.0147024871644816
"2474","IDP3786",5380.81,0.0243456655156379
"2475","gpm880b",5391.19,0.0499244061771589
"2476","npi220a",5400,0.00205655335702914
"2477","IDP1958",5403.09,0.0257857975760059
"2478","gpm865",5404.47,0.0267547094678975
"2479","csu319",5405.9,0.0700760308443324
"2480","rz382b",5406.7,0.0548366956468151
"2481","gpm551",5413.3,0.159182934789709
"2482","IDP3939",5421.67,0.839591915242382
"2483","gpm910",5422.22,0.112850760594831
"2484","umc1139",5426.8,0.0659757554922094
"2485","IDP127",5429.66,0.000115433467074544
"2486","umc2042",5430.3,0.0392660245969648
"2487","mmp148",5431.8,0.00201270513625129
"2488","umc1592",5433.8,0.00139853696165537
"2489","IDP1987",5434.43,0.0134733095675224
"2490","gpm417",5438.61,0.00675571238700012
"2491","IDP3877",5446.7,5.37070581243526e-05
"2492","umc1414",5448,0.000157273071483832
"2493","AY109699",5449.4,6.13637368442888e-05
"2494","umc1327",5455,0.00268768745621339
"2495","IDP22",5461.69,0.000127745895896259
"2496","gpm600",5466.43,3.73427416915373e-05
"2497","IDP1426",5475.74,0.000366393370655471
"2498","IDP1629",5480.77,0.000591018620956563
"2499","IDP235",5483.1,0.00103855946591258
"2500","csu332",5485.15,2.66105851406406e-05
"2501","IDP397",5486.35,0.000459360955807675
"2502","mmp85",5499.6,3.0710949427859e-05
"2503","gpm932g",5502.56,4.55276150113093e-10
"2504","gpm850a",5502.57,8.95586282911864e-09
